epi_week ,date       ,country ,state ,city         ,ibgeID  ,newDeaths ,deaths ,newCases ,totalCases ,deaths_per_100k_inhabitants ,totalCases_per_100k_inhabitants ,deaths_by_totalCases ,_source ,last_info_date
27       ,2020-06-29 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,0      ,2        ,19         ,0.00000                     ,52.50795                        ,0.00000              ,SES     ,2021-04-12
27       ,2020-07-01 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,0      ,6        ,25         ,0.00000                     ,69.08940                        ,0.00000              ,SES     ,2021-04-12
27       ,2020-07-02 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,0      ,2        ,27         ,0.00000                     ,74.61655                        ,0.00000              ,SES     ,2021-04-12
27       ,2020-07-03 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,0      ,2        ,29         ,0.00000                     ,80.14371                        ,0.00000              ,SES     ,2021-04-12
28       ,2020-07-05 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,0      ,3        ,32         ,0.00000                     ,88.43443                        ,0.00000              ,SES     ,2021-04-12
28       ,2020-07-06 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,0      ,1        ,33         ,0.00000                     ,91.19801                        ,0.00000              ,SES     ,2021-04-12
28       ,2020-07-07 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,0      ,2        ,35         ,0.00000                     ,96.72516                        ,0.00000              ,SES     ,2021-04-12
28       ,2020-07-08 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,0      ,1        ,36         ,0.00000                     ,99.48874                        ,0.00000              ,SES     ,2021-04-12
28       ,2020-07-09 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,0      ,1        ,37         ,0.00000                     ,102.25231                       ,0.00000              ,SES     ,2021-04-12
28       ,2020-07-10 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,0      ,7        ,44         ,0.00000                     ,121.59735                       ,0.00000              ,SES     ,2021-04-12
